Symbol,I.HSI,I.HSI,I.HSI,I.HSI
2023-10-15,"17,946.77","18,013.67","17,776.95","17,813.45"
2023-10-16,"17,803.31","17,858.18","17,601.50","17,640.36"
2023-10-17,"17,806.23","17,815.71","17,671.99","17,773.34"
2023-10-18,"17,728.25","17,831.18","17,625.89","17,732.52"
2023-10-19,"17,540.46","17,540.46","17,292.36","17,295.89"
2023-10-20,"17,127.26","17,309.74","17,118.07","17,172.13"
2023-10-21,"17,127.26","17,309.74","17,118.07","17,172.13"
2023-10-22,"17,127.26","17,309.74","17,118.07","17,172.13"
2023-10-23,"17,127.26","17,309.74","17,118.07","17,172.13"
2023-10-24,"17,053.15","17,139.53","16,879.66","16,991.53"
2023-10-25,"17,465.43","17,465.82","17,001.43","17,085.33"
2023-10-26,"17,085.12","17,174.08","16,917.22","17,044.61"
2023-10-27,"17,160.23","17,497.72","17,078.24","17,398.73"
2023-10-28,"17,160.23","17,497.72","17,078.24","17,398.73"
2023-10-29,"17,160.23","17,497.72","17,078.24","17,398.73"
2023-10-30,"17,225.65","17,406.36","17,225.65","17,406.36"
2023-10-31,"17,337.70","17,337.70","17,042.10","17,112.48"
2023-11-01,"17,139.40","17,188.85","16,979.26","17,101.78"
2023-11-02,"17,282.39","17,459.43","17,176.01","17,230.59"
2023-11-03,"17,405.91","17,729.43","17,352.60","17,664.12"
2023-11-04,"17,405.91","17,729.43","17,352.60","17,664.12"
2023-11-05,"17,405.91","17,729.43","17,352.60","17,664.12"
2023-11-06,"17,913.54","18,037.94","17,899.35","17,966.59"
2023-11-07,"17,850.59","17,890.63","17,658.91","17,670.16"
2023-11-08,"17,650.51","17,753.59","17,537.20","17,568.46"
2023-11-09,"17,553.26","17,617.27","17,457.00","17,511.29"
