Symbol	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088
2023-07-08	46	47	46	46		60	60	59	59		7	7	6	6		19	19	18	19		40	40	40	40		109	109	106	107		23	23	23	23		97	97	95	95		60	61	59	60		11	11	10	11		35	35	35	35		12	12	11	12		9	9	8	9		8	8	8	8		22	23	22	22		47	47	47	47		11	11	11	11		12	12	11	12		64	64	63	63		5	5	5	5		19	19	19	19		9	9	9	9		48	48	47	48		5	5	5	5		24	24	24	24	
2023-07-09	46	47	46	46		60	60	59	59		7	7	6	6		19	19	18	19		40	40	40	40		109	109	106	107		23	23	23	23		97	97	95	95		60	61	59	60		11	11	10	11		35	35	35	35		12	12	11	12		9	9	8	9		8	8	8	8		22	23	22	22		47	47	47	47		11	11	11	11		12	12	11	12		64	64	63	63		5	5	5	5		19	19	19	19		9	9	9	9		48	48	47	48		5	5	5	5		24	24	24	24	
2023-07-10	47	47	46	46		59	60	59	59		7	7	6	6		19	19	18	19		40	40	40	40		108	109	107	107		23	23	23	23		96	96	92	94		61	61	59	59		11	11	11	11		35	35	35	35		12	12	11	12		9	9	8	8		8	8	8	8		23	23	22	22		47	47	47	47		11	11	10	11		12	12	12	12		64	64	62	63		5	5	4	5		19	19	18	18		9	9	9	9		48	49	48	48		5	5	5	5		24	24	24	24	
2023-07-11	46	47	46	47		59	60	58	59		6	6	6	6		19	19	19	19		40	40	39	40		107	108	107	107		23	23	23	23		94	97	94	96		60	61	59	60		11	11	11	11		35	35	35	35		12	12	11	12		8	9	8	9		8	8	8	8		22	23	22	22		47	47	47	47		11	11	10	11		12	12	12	12		63	63	62	63		5	5	4	5		18	19	18	19		9	10	9	9		49	49	48	49		5	5	5	5		24	24	24	24	
2023-07-12	47	47	47	47		59	60	59	60		6	6	6	6		19	19	19	19		40	40	39	40		108	108	107	108		23	23	23	23		96	97	96	96		60	61	59	61		11	11	11	11		35	35	35	35		12	12	12	12		9	9	8	9		8	8	8	8		22	23	22	23		47	47	47	47		11	11	11	11		12	12	12	12		63	63	62	62		5	5	4	5		19	19	18	18		9	9	9	9		49	49	48	48		5	5	5	5		24	24	24	24	
2023-07-13	47	48	47	47		60	61	60	61		6	7	6	6		19	19	19	19		40	41	40	40		109	111	109	110		23	23	23	23		97	98	97	98		61	62	61	62		11	11	11	11		35	36	35	36		12	12	12	12		9	9	9	9		8	8	8	8		23	23	23	23		47	47	47	47		11	11	11	11		12	12	12	12		63	64	63	63		5	5	5	5		19	19	18	19		10	10	9	10		48	51	48	50		5	5	5	5		24	24	24	24	
2023-07-14	47	48	47	48		61	62	61	61		6	7	6	7		19	19	19	19		41	41	40	41		110	112	110	111		23	24	23	23		97	98	97	97		61	63	61	62		11	11	11	11		36	36	35	36		12	12	12	12		9	9	9	9		8	9	8	9		23	23	23	23		47	47	47	47		11	11	11	11		12	12	12	12		63	65	63	64		5	5	5	5		19	19	19	19		10	10	9	10		50	52	50	51		5	6	5	6		24	24	24	24	
2023-07-15	47	48	47	48		61	62	61	61		6	7	6	7		19	19	19	19		41	41	40	41		110	112	110	111		23	24	23	23		97	98	97	97		61	63	61	62		11	11	11	11		36	36	35	36		12	12	12	12		9	9	9	9		8	9	8	9		23	23	23	23		47	47	47	47		11	11	11	11		12	12	12	12		63	65	63	64		5	5	5	5		19	19	19	19		10	10	9	10		50	52	50	51		5	6	5	6		24	24	24	24	
2023-07-16	47	48	47	48		61	62	61	61		6	7	6	7		19	19	19	19		41	41	40	41		110	112	110	111		23	24	23	23		97	98	97	97		61	63	61	62		11	11	11	11		36	36	35	36		12	12	12	12		9	9	9	9		8	9	8	9		23	23	23	23		47	47	47	47		11	11	11	11		12	12	12	12		63	65	63	64		5	5	5	5		19	19	19	19		10	10	9	10		50	52	50	51		5	6	5	6		24	24	24	24	
2023-07-17	48	48	48	48		61	61	61	61		7	7	7	7		19	19	19	19		41	41	41	41		111	111	111	111		23	23	23	23		97	97	97	97		62	62	62	62		11	11	11	11		36	36	36	36		12	12	12	12		9	9	9	9		9	9	9	9		23	23	23	23		47	47	47	47		11	11	11	11		12	12	12	12		65	65	65	65		5	5	5	5		19	19	19	19		10	10	10	10		51	51	51	51		6	6	6	6		24	24	24	24	
2023-07-18	47	48	47	47		61	62	60	61		6	7	6	6		19	19	18	18		40	41	40	41		112	112	109	109		23	24	23	23		98	98	95	96		63	64	61	62		11	12	11	12		36	36	35	35		12	12	11	11		9	9	9	9		9	9	8	9		23	23	23	23		47	47	47	47		11	11	10	10		12	12	12	12		64	64	63	64		5	5	4	5		19	19	18	18		10	10	9	9		51	51	49	50		6	6	6	6		24	24	23	23	
2023-07-19	47	47	47	47		61	61	60	61		6	6	6	6		18	18	18	18		40	41	40	41		110	110	108	109		23	23	23	23		96	96	94	96		62	62	61	62		12	12	12	12		35	35	35	35		11	11	11	11		9	9	8	8		9	9	9	9		23	23	22	23		47	47	47	47		10	10	10	10		12	12	12	12		63	64	63	64		5	5	4	5		18	18	18	18		9	9	9	9		50	50	49	49		6	6	5	6		23	23	23	23	
2023-07-20	47	48	47	47		61	61	61	61		6	7	6	6		18	19	18	18		41	41	40	40		109	111	109	111		23	23	23	23		97	97	96	97		62	63	62	63		12	12	12	12		35	35	35	35		11	12	11	12		9	9	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	11	10	10		12	12	12	12		64	65	64	64		5	5	5	5		18	18	18	18		9	10	9	9		49	50	48	49		6	6	6	6		23	23	23	23	
2023-07-21	47	48	47	48		61	62	61	62		6	7	6	6		18	19	18	19		41	41	40	41		111	115	111	115		23	23	23	23		97	98	96	98		63	64	62	64		12	12	12	12		36	36	35	36		12	12	12	12		9	9	8	9		9	9	9	9		23	23	23	23		47	47	47	47		10	11	10	11		12	12	12	12		64	65	64	65		5	5	5	5		18	19	18	18		9	10	9	10		49	50	49	49		6	6	6	6		23	23	23	23	
2023-07-22	47	48	47	48		61	62	61	62		6	7	6	6		18	19	18	19		41	41	40	41		111	115	111	115		23	23	23	23		97	98	96	98		63	64	62	64		12	12	12	12		36	36	35	36		12	12	12	12		9	9	8	9		9	9	9	9		23	23	23	23		47	47	47	47		10	11	10	11		12	12	12	12		64	65	64	65		5	5	5	5		18	19	18	18		9	10	9	10		49	50	49	49		6	6	6	6		23	23	23	23	
2023-07-23	47	48	47	48		61	62	61	62		6	7	6	6		18	19	18	19		41	41	40	41		111	115	111	115		23	23	23	23		97	98	96	98		63	64	62	64		12	12	12	12		36	36	35	36		12	12	12	12		9	9	8	9		9	9	9	9		23	23	23	23		47	47	47	47		10	11	10	11		12	12	12	12		64	65	64	65		5	5	5	5		18	19	18	18		9	10	9	10		49	50	49	49		6	6	6	6		23	23	23	23	
2023-07-24	47	47	47	47		61	62	61	61		6	6	6	6		19	19	18	18		41	41	40	40		115	115	112	113		23	23	23	23		97	97	95	96		64	65	63	64		12	12	12	12		36	36	35	35		11	11	11	11		9	9	8	8		9	9	9	9		23	23	23	23		47	47	47	47		11	11	10	10		12	12	12	12		65	65	64	65		5	5	5	5		18	18	18	18		9	9	9	9		49	49	48	49		6	6	6	6		23	23	23	23	
2023-07-25	48	48	48	48		62	62	61	62		6	7	6	6		19	19	19	19		41	41	40	41		115	116	115	116		23	24	23	23		97	98	96	97		64	65	64	64		12	12	12	12		36	36	35	36		11	12	11	12		8	9	8	9		9	9	9	9		23	24	23	23		47	47	47	47		11	11	11	11		12	13	12	12		65	65	65	65		5	5	5	5		19	19	18	19		9	10	9	9		50	51	50	51		6	6	6	6		23	23	23	23	
2023-07-26	48	48	48	48		61	63	61	63		6	7	6	7		19	19	18	19		41	41	41	41		116	116	114	115		23	24	23	23		98	98	97	97		64	65	64	65		12	12	12	12		36	36	36	36		11	12	11	12		9	9	8	8		9	9	9	9		23	24	23	23		47	47	47	47		11	11	10	11		12	12	12	12		65	65	65	65		5	5	5	5		19	19	19	19		9	10	9	10		50	50	49	50		6	6	6	6		23	24	23	23	
2023-07-27	48	49	48	49		63	63	62	63		7	7	7	7		18	19	18	19		41	41	41	41		116	118	114	117		23	24	23	24		98	99	98	99		65	66	64	66		12	12	12	12		36	36	36	36		12	12	12	12		8	9	8	9		9	9	9	9		24	24	24	24		47	47	47	47		11	11	11	11		12	12	12	12		65	66	65	65		5	5	5	5		19	20	19	19		10	10	10	10		51	51	50	50		6	6	6	6		24	24	23	23	
2023-07-28	48	49	48	48		62	64	62	64		7	7	7	7		19	19	18	18		41	41	41	41		117	118	116	118		24	24	23	24		96	99	96	99		66	67	66	66		12	12	12	12		36	36	36	36		12	12	12	12		8	9	8	9		9	9	9	9		24	24	23	24		47	47	47	47		11	11	10	11		12	13	12	12		65	65	65	65		5	5	5	5		19	19	19	19		10	10	10	10		49	51	49	51		6	6	6	6		23	23	23	23	
2023-07-29	48	49	48	48		62	64	62	64		7	7	7	7		19	19	18	18		41	41	41	41		117	118	116	118		24	24	23	24		96	99	96	99		66	67	66	66		12	12	12	12		36	36	36	36		12	12	12	12		8	9	8	9		9	9	9	9		24	24	23	24		47	47	47	47		11	11	10	11		12	13	12	12		65	65	65	65		5	5	5	5		19	19	19	19		10	10	10	10		49	51	49	51		6	6	6	6		23	23	23	23	
2023-07-30	48	49	48	48		62	64	62	64		7	7	7	7		19	19	18	18		41	41	41	41		117	118	116	118		24	24	23	24		96	99	96	99		66	67	66	66		12	12	12	12		36	36	36	36		12	12	12	12		8	9	8	9		9	9	9	9		24	24	23	24		47	47	47	47		11	11	10	11		12	13	12	12		65	65	65	65		5	5	5	5		19	19	19	19		10	10	10	10		49	51	49	51		6	6	6	6		23	23	23	23	
2023-07-31	49	49	48	48		63	64	63	63		7	7	7	7		19	19	18	18		41	41	41	41		116	120	116	119		24	24	24	24		99	100	97	98		67	68	64	65		12	12	12	12		36	36	36	36		12	12	12	12		9	9	9	9		9	9	9	9		24	24	23	24		47	47	47	47		11	11	11	11		13	13	12	13		65	65	64	64		5	5	5	5		19	20	19	19		10	10	10	10		51	51	50	50		6	6	5	6		23	23	23	23	
2023-08-01	48	49	48	48		64	64	63	64		7	7	7	7		18	18	18	18		41	41	41	41		120	120	115	116		24	24	24	24		98	98	97	97		65	66	64	64		12	12	12	12		36	36	36	36		12	12	11	11		9	9	9	9		9	9	9	9		24	24	23	24		47	47	47	47		11	11	11	11		13	13	13	13		64	65	64	65		5	5	5	5		19	19	19	19		10	10	9	9		50	51	48	49		6	6	6	6		23	24	23	23	
2023-08-02	48	48	47	47		64	64	62	62		7	7	6	6		18	18	18	18		41	41	40	40		116	116	109	111		24	24	23	23		97	98	96	96		65	65	63	64		12	12	12	12		36	36	35	35		11	11	11	11		9	9	8	8		9	9	9	9		24	24	23	23		47	47	47	47		10	11	10	10		13	13	12	12		65	65	64	64		5	5	5	5		19	19	18	18		10	10	9	9		48	49	48	48		6	6	5	6		23	23	23	23	
2023-08-03	47	47	46	46		62	63	62	63		7	7	6	6		18	18	17	17		41	41	40	41		111	111	109	109		23	23	23	23		96	97	96	96		64	64	63	64		12	12	12	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		12	13	12	12		64	65	64	64		5	5	5	5		18	19	18	18		9	9	9	9		48	49	47	48		5	6	5	5		23	23	23	23	
2023-08-04	45	45	44	44		63	63	62	62		6	7	6	6		18	18	17	17		41	41	40	40		109	110	108	108		23	24	23	23		96	97	93	93		64	64	63	64		12	12	12	12		35	36	35	35		11	11	11	11		8	9	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		12	13	12	12		64	65	64	65		5	5	5	5		18	18	18	18		9	9	9	9		48	50	48	50		5	6	5	6		23	23	22	22	
2023-08-05	45	45	44	44		63	63	62	62		6	7	6	6		18	18	17	17		41	41	40	40		109	110	108	108		23	24	23	23		96	97	93	93		64	64	63	64		12	12	12	12		35	36	35	35		11	11	11	11		8	9	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		12	13	12	12		64	65	64	65		5	5	5	5		18	18	18	18		9	9	9	9		48	50	48	50		5	6	5	6		23	23	22	22	
2023-08-06	45	45	44	44		63	63	62	62		6	7	6	6		18	18	17	17		41	41	40	40		109	110	108	108		23	24	23	23		96	97	93	93		64	64	63	64		12	12	12	12		35	36	35	35		11	11	11	11		8	9	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		12	13	12	12		64	65	64	65		5	5	5	5		18	18	18	18		9	9	9	9		48	50	48	50		5	6	5	6		23	23	22	22	
2023-08-07	44	44	44	44		62	63	62	63		6	6	6	6		18	18	17	18		40	41	40	41		108	109	107	108		23	23	23	23		93	95	93	94		64	65	63	65		12	12	12	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		12	13	12	13		65	65	65	65		5	5	5	5		18	18	18	18		9	9	9	9		49	50	49	50		6	6	6	6		22	23	22	23	
2023-08-08	44	44	43	43		62	63	62	62		6	6	6	6		17	17	17	17		41	41	40	41		108	108	106	107		23	23	23	23		93	94	92	92		64	65	64	65		12	12	12	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		13	13	13	13		65	65	65	65		5	5	5	5		18	18	17	17		9	9	9	9		50	50	48	48		6	6	5	5		22	23	22	23	
2023-08-09	43	43	43	43		62	62	62	62		6	6	6	6		17	17	17	17		41	41	40	41		106	107	106	107		23	23	23	23		92	92	91	92		65	66	64	66		12	12	11	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		13	13	13	13		65	65	64	65		5	5	5	5		17	18	17	18		9	9	9	9		49	49	48	48		6	6	5	5		23	23	22	23	
2023-08-10	43	44	43	43		62	63	62	62		6	6	6	6		17	17	17	17		40	41	40	41		108	108	106	106		23	23	23	23		91	93	91	92		67	67	65	67		11	12	11	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		13	13	13	13		65	65	64	65		5	5	5	5		18	18	17	18		9	9	9	9		48	49	47	48		6	6	6	6		23	23	23	23	
2023-08-11	43	44	43	43		62	63	62	62		6	6	6	6		17	17	17	17		41	41	41	41		106	107	106	107		23	23	23	23		92	94	92	93		66	67	65	66		12	12	12	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		13	13	13	13		66	67	66	66		5	5	5	5		18	18	17	18		9	9	9	9		48	48	47	47		6	6	6	6		23	23	22	23	
2023-08-12	43	44	43	43		62	63	62	62		6	6	6	6		17	17	17	17		41	41	41	41		106	107	106	107		23	23	23	23		92	94	92	93		66	67	65	66		12	12	12	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		13	13	13	13		66	67	66	66		5	5	5	5		18	18	17	18		9	9	9	9		48	48	47	47		6	6	6	6		23	23	22	23	
2023-08-13	43	44	43	43		62	63	62	62		6	6	6	6		17	17	17	17		41	41	41	41		106	107	106	107		23	23	23	23		92	94	92	93		66	67	65	66		12	12	12	12		35	35	35	35		11	11	11	11		8	8	8	8		9	9	9	9		23	23	23	23		47	47	47	47		10	10	10	10		13	13	13	13		66	67	66	66		5	5	5	5		18	18	17	18		9	9	9	9		48	48	47	47		6	6	6	6		23	23	22	23	
2023-08-14	43	43	42	43		62	62	61	61		6	6	6	6		17	17	17	17		41	41	40	40		106	106	104	105		23	23	22	23		92	93	91	91		66	66	64	65		12	12	12	12		35	35	34	35		11	11	10	11		8	8	8	8		9	9	9	9		22	23	22	22		47	47	47	47		10	10	10	10		13	13	13	13		66	67	66	66		5	5	5	5		18	18	17	17		9	9	9	9		47	47	45	46		6	6	6	6		23	23	22	22	
2023-08-15	42	43	42	43		61	62	60	61		6	6	6	6		17	17	17	17		40	41	40	40		105	105	104	104		22	23	22	22		91	91	90	90		65	66	64	64		12	12	12	12		35	35	34	34		10	11	10	10		8	8	8	8		9	9	9	9		22	22	22	22		47	47	47	47		10	10	9	10		13	13	13	13		66	67	66	67		5	5	5	5		17	17	17	17		9	9	9	9		46	46	45	45		6	6	6	6		22	22	22	22	
2023-08-16	42	42	42	42		61	61	60	61		6	6	6	6		17	17	16	16		40	40	40	40		103	104	102	103		22	22	21	22		90	90	89	90		64	64	62	63		12	12	11	12		34	34	34	34		10	10	10	10		8	8	8	8		9	9	9	9		22	22	22	22		47	47	47	47		10	10	9	9		13	13	13	13		67	67	65	66		5	5	4	4		17	17	17	17		9	9	9	9		45	46	45	45		6	6	6	6		22	22	22	22	
2023-08-17	42	42	41	42		60	61	60	61		6	6	6	6		16	17	16	17		40	40	39	40		102	103	101	103		21	22	21	22		88	89	87	89		63	64	62	64		11	11	11	11		34	34	33	33		10	10	10	10		8	8	8	8		9	9	8	9		22	22	21	22		47	47	47	47		9	10	9	10		13	13	12	13		65	66	65	65		4	4	4	4		17	17	17	17		9	9	9	9		44	48	44	47		6	6	6	6		22	22	22	22	
2023-08-18	41	42	41	41		61	61	59	59		6	6	6	6		16	17	16	16		39	40	39	39		103	103	101	102		22	22	21	21		88	89	88	88		64	65	63	63		11	11	11	11		33	33	33	33		10	10	10	10		8	8	8	8		9	9	8	9		22	22	21	22		47	47	47	47		10	10	9	9		13	13	13	13		66	66	64	64		4	5	4	4		17	17	17	17		9	9	9	9		46	48	45	46		6	6	6	6		22	22	22	22	
2023-08-19	41	42	41	41		61	61	59	59		6	6	6	6		16	17	16	16		39	40	39	39		103	103	101	102		22	22	21	21		88	89	88	88		64	65	63	63		11	11	11	11		33	33	33	33		10	10	10	10		8	8	8	8		9	9	8	9		22	22	21	22		47	47	47	47		10	10	9	9		13	13	13	13		66	66	64	64		4	5	4	4		17	17	17	17		9	9	9	9		46	48	45	46		6	6	6	6		22	22	22	22	
2023-08-20	41	42	41	41		61	61	59	59		6	6	6	6		16	17	16	16		39	40	39	39		103	103	101	102		22	22	21	21		88	89	88	88		64	65	63	63		11	11	11	11		33	33	33	33		10	10	10	10		8	8	8	8		9	9	8	9		22	22	21	22		47	47	47	47		10	10	9	9		13	13	13	13		66	66	64	64		4	5	4	4		17	17	17	17		9	9	9	9		46	48	45	46		6	6	6	6		22	22	22	22	
2023-08-21	41	41	40	41		59	59	58	59		6	6	6	6		16	16	16	16		39	39	38	38		101	102	99	99		21	21	21	21		88	88	87	87		62	63	61	61		11	11	10	10		33	33	32	32		10	10	10	10		8	8	7	8		9	9	8	8		22	22	21	21		47	47	47	47		9	9	9	9		13	13	13	13		64	65	63	64		4	4	4	4		17	17	17	17		9	9	9	9		44	46	43	45		6	6	5	5		22	22	21	22	
2023-08-22	41	41	41	41		58	59	58	59		6	6	6	6		16	16	16	16		38	38	38	38		99	100	98	99		21	21	21	21		87	88	86	87		61	62	61	62		10	11	10	11		32	33	32	33		10	10	10	10		8	8	7	8		8	8	8	8		21	21	21	21		47	47	47	47		9	9	9	9		13	13	13	13		64	65	64	65		4	4	4	4		17	17	17	17		9	9	9	9		45	46	44	45		5	6	5	6		22	22	22	22	
2023-08-23	41	41	41	41		58	59	58	58		6	6	6	6		16	17	16	16		38	39	38	38		97	99	97	99		21	21	21	21		87	88	87	88		63	64	63	63		11	11	11	11		32	32	32	32		10	10	10	10		8	8	7	8		8	8	8	8		21	21	21	21		47	47	47	47		9	10	9	9		13	13	13	13		64	66	64	65		4	4	4	4		17	17	17	17		9	9	9	9		45	46	44	46		6	6	6	6		22	23	22	22	
2023-08-24	41	42	41	42		60	60	59	59		6	6	6	6		16	17	16	17		38	39	38	39		99	99	98	98		21	22	21	21		88	90	88	89		64	66	63	66		11	11	11	11		32	33	32	32		10	11	10	11		8	8	8	8		8	8	8	8		21	21	21	21		47	47	47	47		10	10	9	10		13	13	13	13		65	66	65	65		4	5	4	4		17	17	17	17		9	9	9	9		47	48	46	48		6	6	6	6		22	23	22	22	
2023-08-25	41	42	41	41		59	59	59	59		6	6	6	6		17	17	17	17		39	39	39	39		98	99	97	97		21	22	21	21		89	90	88	89		65	66	65	65		11	11	11	11		32	32	32	32		11	11	11	11		8	8	8	8		8	8	8	8		21	21	21	21		47	47	47	47		10	10	9	9		13	13	13	13		65	66	65	65		4	5	4	4		17	17	16	16		9	9	9	9		47	48	47	47		6	6	5	5		23	23	22	22	
2023-08-26	41	42	41	41		59	59	59	59		6	6	6	6		17	17	17	17		39	39	39	39		98	99	97	97		21	22	21	21		89	90	88	89		65	66	65	65		11	11	11	11		32	32	32	32		11	11	11	11		8	8	8	8		8	8	8	8		21	21	21	21		47	47	47	47		10	10	9	9		13	13	13	13		65	66	65	65		4	5	4	4		17	17	16	16		9	9	9	9		47	48	47	47		6	6	5	5		23	23	22	22	
2023-08-27	41	42	41	41		59	59	59	59		6	6	6	6		17	17	17	17		39	39	39	39		98	99	97	97		21	22	21	21		89	90	88	89		65	66	65	65		11	11	11	11		32	32	32	32		11	11	11	11		8	8	8	8		8	8	8	8		21	21	21	21		47	47	47	47		10	10	9	9		13	13	13	13		65	66	65	65		4	5	4	4		17	17	16	16		9	9	9	9		47	48	47	47		6	6	5	5		23	23	22	22	
2023-08-28	42	42	41	41		61	61	60	60		6	6	6	6		17	17	16	17		40	40	39	39		99	99	97	98		22	22	21	21		89	90	88	88		66	66	64	65		11	11	11	11		32	32	32	32		11	11	10	11		8	8	8	8		8	8	8	8		21	22	21	21		47	47	47	47		10	10	9	9		13	13	13	13		66	66	65	66		5	5	4	5		17	17	16	16		9	9	9	9		49	49	46	46		6	6	5	5		23	23	22	23	
2023-08-29	41	42	41	42		60	61	60	61		6	6	6	6		16	17	16	17		39	40	39	40		99	100	98	100		21	22	21	22		89	90	88	89		65	65	64	65		11	11	11	11		32	33	32	33		11	11	11	11		8	8	8	8		8	8	8	8		21	22	21	22		47	47	47	47		10	10	10	10		13	13	13	13		66	66	66	66		5	5	5	5		16	17	16	17		9	9	9	9		46	47	45	47		6	6	5	6		23	23	23	23	
2023-08-30	43	43	42	42		61	61	61	61		6	6	6	6		17	17	17	17		40	40	39	40		100	102	100	101		22	22	22	22		89	91	89	90		65	65	64	65		11	11	11	11		33	33	33	33		11	11	11	11		8	8	8	8		8	8	8	8		22	22	22	22		47	47	47	47		10	10	9	9		13	13	13	13		66	67	66	66		5	5	5	5		17	18	17	17		9	9	9	9		47	48	46	46		6	6	5	6		23	23	23	23	
2023-08-31	42	43	42	43		62	62	61	62		6	6	6	6		17	17	17	17		39	39	39	39		101	102	99	100		22	22	21	22		90	90	87	88		65	65	64	65		11	11	11	11		33	33	33	33		11	11	10	10		8	8	8	8		8	8	8	8		22	23	22	22		47	47	47	47		9	10	9	9		13	13	13	13		66	67	66	67		5	5	5	5		17	17	17	17		9	9	9	9		46	47	46	46		6	6	5	6		23	23	23	23	
2023-09-01	42	43	42	43		62	62	61	62		6	6	6	6		17	17	17	17		39	39	39	39		101	102	99	100		22	22	21	22		90	90	87	88		65	65	64	65		11	11	11	11		33	33	33	33		11	11	10	10		8	8	8	8		8	8	8	8		22	23	22	22		47	47	47	47		9	10	9	9		13	13	13	13		66	67	66	67		5	5	5	5		17	17	17	17		9	9	9	9		46	47	46	46		6	6	5	6		23	23	23	23	
2023-09-02	42	43	42	43		62	62	61	62		6	6	6	6		17	17	17	17		39	39	39	39		101	102	99	100		22	22	21	22		90	90	87	88		65	65	64	65		11	11	11	11		33	33	33	33		11	11	10	10		8	8	8	8		8	8	8	8		22	23	22	22		47	47	47	47		9	10	9	9		13	13	13	13		66	67	66	67		5	5	5	5		17	17	17	17		9	9	9	9		46	47	46	46		6	6	5	6		23	23	23	23	
2023-09-03	42	43	42	43		62	62	61	62		6	6	6	6		17	17	17	17		39	39	39	39		101	102	99	100		22	22	21	22		90	90	87	88		65	65	64	65		11	11	11	11		33	33	33	33		11	11	10	10		8	8	8	8		8	8	8	8		22	23	22	22		47	47	47	47		9	10	9	9		13	13	13	13		66	67	66	67		5	5	5	5		17	17	17	17		9	9	9	9		46	47	46	46		6	6	5	6		23	23	23	23	
2023-09-04	43	43	42	42		61	61	60	60		6	6	6	6		17	17	17	17		39	40	39	39		102	102	100	101		21	22	21	21		90	91	88	90		58	58	54	55		11	11	11	11		33	33	33	33		11	11	11	11		8	8	8	8		8	9	8	9		22	23	22	23		47	47	47	47		9	10	9	10		14	14	14	14		65	66	65	65		5	5	5	5		17	18	17	17		9	9	9	9		46	48	46	47		5	5	5	5		24	24	23	24	
2023-09-05	42	42	41	42		60	60	60	60		6	6	6	6		17	17	17	17		39	39	38	38		101	102	98	99		21	21	21	21		89	90	88	89		55	55	54	55		11	11	11	11		33	33	32	32		11	11	11	11		8	8	8	8		9	9	8	8		23	23	22	22		47	47	47	47		9	10	9	10		14	14	14	14		65	66	65	65		5	5	5	5		17	17	17	17		9	9	9	9		47	47	46	47		5	5	5	5		24	24	23	24	
2023-09-06	42	42	42	42		60	60	59	59		6	6	6	6		17	18	17	17		38	39	38	38		98	99	98	99		21	21	21	21		89	90	88	89		56	57	55	56		11	11	11	11		32	32	32	32		11	11	10	11		8	8	8	8		8	9	8	8		22	22	22	22		47	47	47	47		10	10	9	9		14	14	14	14		65	65	65	65		5	5	5	5		17	17	17	17		9	9	9	9		47	47	45	46		5	5	5	5		24	24	23	23	
