Symbol,I.GDAXI,I.GDAXI,I.GDAXI,I.GDAXI
2022-08-18,"13,653.82","13,775.66","13,638.16","13,697.41"
2022-08-19,"13,591.24","13,660.34","13,525.69","13,544.52"
2022-08-20,"13,591.24","13,660.34","13,525.69","13,544.52"
2022-08-21,"13,591.24","13,660.34","13,525.69","13,544.52"
2022-08-22,"13,471.44","13,510.29","13,189.27","13,230.57"
2022-08-23,"13,163.52","13,298.26","13,156.44","13,194.23"
2022-08-24,"13,131.12","13,238.61","13,085.20","13,220.06"
2022-08-25,"13,328.49","13,364.55","13,210.99","13,271.96"
2022-08-26,"13,335.10","13,375.02","12,939.96","12,971.47"
2022-08-27,"13,335.10","13,375.02","12,939.96","12,971.47"
2022-08-28,"13,335.10","13,375.02","12,939.96","12,971.47"
2022-08-29,"12,838.42","12,942.46","12,758.44","12,892.99"
2022-08-30,"12,919.43","13,154.15","12,885.08","12,961.14"
2022-08-31,"13,018.48","13,020.54","12,814.81","12,834.96"
2022-09-01,"12,713.75","12,743.05","12,603.58","12,630.23"
2022-09-02,"12,768.44","13,051.57","12,736.01","13,050.27"
2022-09-03,"12,768.44","13,051.57","12,736.01","13,050.27"
2022-09-04,"12,768.44","13,051.57","12,736.01","13,050.27"
2022-09-05,"12,827.58","12,827.58","12,617.40","12,760.78"
2022-09-06,"12,807.27","12,927.79","12,760.04","12,871.44"
2022-09-07,"12,770.72","12,953.99","12,736.09","12,915.97"
2022-09-08,"12,985.61","13,008.82","12,688.87","12,904.32"
2022-09-09,"12,926.15","13,121.13","12,925.57","13,088.21"
2022-09-10,"12,926.15","13,121.13","12,925.57","13,088.21"
2022-09-11,"12,926.15","13,121.13","12,925.57","13,088.21"
2022-09-12,"13,171.92","13,441.54","13,165.78","13,402.27"
2022-09-13,"13,450.39","13,564.83","13,183.19","13,188.95"
2022-09-14,"13,131.34","13,192.82","12,952.09","13,028.00"
2022-09-15,"13,040.36","13,111.38","12,927.20","12,956.66"
2022-09-16,"12,814.92","12,815.33","12,699.22","12,741.26"
2022-09-17,"12,814.92","12,815.33","12,699.22","12,741.26"
2022-09-18,"12,814.92","12,815.33","12,699.22","12,741.26"
2022-09-19,"12,685.29","12,866.70","12,606.64","12,803.24"
2022-09-20,"12,849.78","12,936.57","12,638.22","12,670.83"
2022-09-21,"12,555.31","12,771.78","12,520.81","12,767.15"
2022-09-22,"12,531.66","12,781.56","12,526.61","12,531.63"
2022-09-23,"12,506.64","12,521.25","12,180.76","12,284.19"
2022-09-24,"12,506.64","12,521.25","12,180.76","12,284.19"
2022-09-25,"12,506.64","12,521.25","12,180.76","12,284.19"
2022-09-26,"12,231.84","12,368.49","12,184.00","12,227.92"
2022-09-27,"12,332.85","12,414.09","12,139.68","12,139.68"
2022-09-28,"12,025.43","12,198.37","11,862.84","12,183.28"
2022-09-29,"12,143.21","12,147.31","11,866.98","11,975.55"
2022-09-30,"12,063.09","12,137.77","11,973.91","12,114.36"
2022-10-01,"12,063.09","12,137.77","11,973.91","12,114.36"
2022-10-02,"12,063.09","12,137.77","11,973.91","12,114.36"
2022-10-03,"11,951.84","12,227.87","11,893.94","12,209.48"
2022-10-04,"12,360.72","12,673.35","12,358.98","12,670.48"
2022-10-05,"12,611.07","12,661.88","12,455.36","12,517.18"
2022-10-06,"12,593.41","12,643.22","12,421.89","12,470.78"
2022-10-07,"12,414.78","12,497.52","12,272.59","12,273.00"
2022-10-08,"12,414.78","12,497.52","12,272.59","12,273.00"
2022-10-09,"12,414.78","12,497.52","12,272.59","12,273.00"
2022-10-10,"12,175.52","12,410.83","12,174.63","12,272.94"
2022-10-11,"12,168.66","12,258.15","12,097.68","12,220.25"
2022-10-12,"12,207.97","12,298.62","12,104.62","12,172.26"
2022-10-13,"12,114.23","12,379.24","12,000.43","12,355.58"
2022-10-14,"12,549.02","12,676.42","12,395.99","12,437.81"
2022-10-15,"12,549.02","12,676.42","12,395.99","12,437.81"
2022-10-16,"12,549.02","12,676.42","12,395.99","12,437.81"
2022-10-17,"12,467.54","12,716.81","12,398.05","12,649.03"
2022-10-18,"12,788.53","12,931.76","12,746.36","12,765.61"
2022-10-19,"12,817.63","12,819.11","12,705.26","12,741.41"
2022-10-20,"12,685.16","12,818.34","12,628.78","12,767.41"
2022-10-21,"12,641.12","12,775.52","12,548.15","12,730.90"
2022-10-22,"12,641.12","12,775.52","12,548.15","12,730.90"
2022-10-23,"12,641.12","12,775.52","12,548.15","12,730.90"
2022-10-24,"12,868.77","13,020.45","12,747.38","12,931.45"
2022-10-25,"12,965.19","13,053.24","12,789.26","13,052.96"
2022-10-26,"13,054.49","13,203.24","13,023.40","13,195.81"
2022-10-27,"13,152.99","13,259.49","13,062.04","13,211.23"
2022-10-28,"13,072.92","13,250.66","13,051.25","13,243.33"
2022-10-29,"13,072.92","13,250.66","13,051.25","13,243.33"
2022-10-30,"13,072.92","13,250.66","13,051.25","13,243.33"
2022-10-31,"13,254.31","13,307.09","13,216.48","13,253.74"
2022-11-01,"13,344.85","13,444.07","13,287.07","13,338.74"
2022-11-02,"13,369.33","13,398.64","13,255.07","13,256.74"
2022-11-03,"13,130.97","13,194.32","13,022.64","13,130.19"
2022-11-04,"13,201.24","13,542.35","13,193.51","13,459.85"
2022-11-05,"13,201.24","13,542.35","13,193.51","13,459.85"
2022-11-06,"13,201.24","13,542.35","13,193.51","13,459.85"
2022-11-07,"13,398.79","13,611.30","13,391.00","13,533.52"
2022-11-08,"13,506.65","13,689.61","13,487.91","13,688.75"
2022-11-09,"13,653.98","13,691.12","13,557.08","13,666.32"
2022-11-10,"13,603.79","14,157.25","13,599.35","14,146.09"
2022-11-11,"14,179.39","14,263.53","14,172.47","14,224.86"
2022-11-12,"14,179.39","14,263.53","14,172.47","14,224.86"
2022-11-13,"14,179.39","14,263.53","14,172.47","14,224.86"
2022-11-14,"14,295.81","14,431.18","14,243.35","14,313.30"
2022-11-15,"14,372.42","14,440.78","14,266.42","14,378.51"
2022-11-16,"14,374.86","14,382.62","14,195.31","14,234.03"
2022-11-17,"14,348.46","14,384.54","14,149.70","14,266.38"
2022-11-18,"14,320.61","14,457.76","14,300.21","14,431.86"
2022-11-19,"14,320.61","14,457.76","14,300.21","14,431.86"
2022-11-20,"14,320.61","14,457.76","14,300.21","14,431.86"
2022-11-21,"14,395.53","14,425.95","14,321.84","14,379.93"
2022-11-22,"14,352.54","14,485.49","14,343.80","14,422.35"
2022-11-23,"14,438.20","14,446.33","14,363.51","14,427.59"
2022-11-24,"14,456.15","14,570.71","14,447.55","14,539.56"
2022-11-25,"14,547.58","14,571.66","14,498.05","14,541.38"
2022-11-26,"14,547.58","14,571.66","14,498.05","14,541.38"
2022-11-27,"14,547.58","14,571.66","14,498.05","14,541.38"
2022-11-28,"14,471.10","14,514.73","14,374.15","14,383.36"
2022-11-29,"14,404.67","14,429.87","14,327.04","14,355.45"
2022-11-30,"14,429.22","14,487.70","14,363.32","14,397.04"
2022-12-01,"14,543.80","14,563.70","14,423.79","14,490.30"
2022-12-02,"14,465.70","14,584.59","14,372.42","14,529.39"
2022-12-03,"14,465.70","14,584.59","14,372.42","14,529.39"
2022-12-04,"14,465.70","14,584.59","14,372.42","14,529.39"
2022-12-05,"14,487.43","14,507.16","14,394.37","14,447.61"
2022-12-06,"14,406.87","14,471.50","14,305.26","14,343.19"
2022-12-07,"14,304.95","14,372.35","14,218.18","14,261.19"
2022-12-08,"14,277.75","14,298.81","14,196.77","14,264.56"
2022-12-09,"14,325.80","14,385.57","14,217.96","14,370.72"
2022-12-10,"14,325.80","14,385.57","14,217.96","14,370.72"
2022-12-11,"14,325.80","14,385.57","14,217.96","14,370.72"
2022-12-12,"14,300.43","14,366.39","14,262.60","14,306.63"
2022-12-13,"14,345.88","14,675.84","14,302.49","14,497.89"
2022-12-14,"14,453.54","14,470.74","14,375.95","14,460.20"
2022-12-15,"14,351.31","14,363.12","13,982.59","13,986.23"
2022-12-16,"13,978.44","14,011.26","13,815.24","13,893.07"
2022-12-17,"13,978.44","14,011.26","13,815.24","13,893.07"
2022-12-18,"13,978.44","14,011.26","13,815.24","13,893.07"
2022-12-19,"13,934.75","14,001.37","13,927.05","13,942.87"
2022-12-20,"13,829.90","13,931.29","13,791.52","13,884.66"
2022-12-21,"13,944.69","14,099.75","13,912.17","14,097.82"
2022-12-22,"14,113.01","14,160.87","13,890.54","13,914.07"
2022-12-23,"13,945.59","14,000.68","13,874.50","13,940.93"
2022-12-24,"13,945.59","14,000.68","13,874.50","13,940.93"
2022-12-25,"13,945.59","14,000.68","13,874.50","13,940.93"
2022-12-26,"13,945.59","14,000.68","13,874.50","13,940.93"
2022-12-27,"14,047.42","14,063.14","13,966.35","13,995.10"
2022-12-28,"14,013.72","14,018.47","13,914.62","13,925.60"
2022-12-29,"13,890.81","14,071.72","13,871.32","14,071.72"
2022-12-30,"14,005.84","14,008.97","13,922.55","13,923.59"
2022-12-31,"14,005.84","14,008.97","13,922.55","13,923.59"
2023-01-01,"14,005.84","14,008.97","13,922.55","13,923.59"
2023-01-02,"13,992.71","14,095.91","13,976.44","14,069.26"
2023-01-03,"14,116.07","14,293.87","14,083.76","14,181.67"
2023-01-04,"14,266.98","14,492.78","14,264.60","14,490.78"
2023-01-05,"14,451.23","14,501.60","14,403.73","14,436.31"
2023-01-06,"14,476.72","14,610.23","14,388.98","14,610.02"
2023-01-07,"14,476.72","14,610.23","14,388.98","14,610.02"
2023-01-08,"14,476.72","14,610.23","14,388.98","14,610.02"
2023-01-09,"14,650.73","14,832.89","14,628.61","14,792.83"
2023-01-10,"14,741.97","14,790.82","14,692.74","14,774.60"
2023-01-11,"14,805.40","14,965.47","14,794.99","14,947.91"
2023-01-12,"14,972.28","15,095.03","14,934.51","15,058.30"
2023-01-13,"15,063.21","15,132.37","15,041.16","15,086.52"
2023-01-14,"15,063.21","15,132.37","15,041.16","15,086.52"
2023-01-15,"15,063.21","15,132.37","15,041.16","15,086.52"
2023-01-16,"15,112.05","15,153.19","15,083.94","15,134.04"
2023-01-17,"15,130.03","15,269.71","15,083.95","15,187.07"
2023-01-18,"15,182.95","15,250.36","15,156.89","15,181.80"
2023-01-19,"15,115.55","15,134.07","14,906.27","14,920.36"
2023-01-20,"14,986.52","15,034.43","14,940.68","15,033.56"
2023-01-21,"14,986.52","15,034.43","14,940.68","15,033.56"
2023-01-22,"14,986.52","15,034.43","14,940.68","15,033.56"
2023-01-23,"15,077.40","15,145.90","15,022.83","15,102.95"
2023-01-24,"15,140.50","15,147.45","15,022.55","15,093.11"
2023-01-25,"15,095.72","15,114.41","14,969.65","15,081.64"
2023-01-26,"15,146.29","15,151.54","15,068.72","15,132.85"
2023-01-27,"15,115.75","15,186.49","15,077.62","15,150.03"
2023-01-28,"15,115.75","15,186.49","15,077.62","15,150.03"
2023-01-29,"15,115.75","15,186.49","15,077.62","15,150.03"
2023-01-30,"15,070.30","15,161.07","14,988.98","15,126.08"
2023-01-31,"15,081.17","15,136.22","14,993.59","15,128.27"
2023-02-01,"15,125.12","15,222.34","15,107.83","15,180.74"
2023-02-02,"15,275.00","15,520.97","15,264.31","15,509.19"
2023-02-03,"15,408.40","15,476.67","15,347.86","15,476.43"
2023-02-04,"15,408.40","15,476.67","15,347.86","15,476.43"
2023-02-05,"15,408.40","15,476.67","15,347.86","15,476.43"
2023-02-06,"15,367.04","15,406.93","15,275.57","15,345.91"
2023-02-07,"15,359.59","15,363.41","15,273.60","15,320.88"
2023-02-08,"15,450.67","15,486.13","15,371.93","15,412.05"
2023-02-09,"15,560.15","15,658.56","15,519.63","15,523.42"
2023-02-10,"15,438.94","15,487.98","15,246.39","15,307.98"
2023-02-11,"15,438.94","15,487.98","15,246.39","15,307.98"
2023-02-12,"15,438.94","15,487.98","15,246.39","15,307.98"
2023-02-13,"15,322.06","15,409.27","15,305.94","15,397.34"
2023-02-14,"15,419.00","15,526.28","15,366.37","15,380.56"
2023-02-15,"15,394.44","15,520.39","15,388.85","15,506.34"
2023-02-16,"15,612.43","15,634.04","15,417.17","15,533.64"
2023-02-17,"15,372.06","15,514.72","15,300.42","15,482.00"
2023-02-18,"15,372.06","15,514.72","15,300.42","15,482.00"
2023-02-19,"15,372.06","15,514.72","15,300.42","15,482.00"
2023-02-20,"15,524.16","15,532.44","15,436.79","15,477.55"
2023-02-21,"15,450.62","15,470.52","15,286.71","15,397.62"
2023-02-22,"15,342.60","15,408.58","15,247.50","15,399.89"
2023-02-23,"15,453.29","15,552.77","15,433.97","15,475.69"
2023-02-24,"15,501.82","15,530.46","15,162.48","15,209.74"
2023-02-25,"15,501.82","15,530.46","15,162.48","15,209.74"
2023-02-26,"15,501.82","15,530.46","15,162.48","15,209.74"
2023-02-27,"15,351.63","15,481.06","15,351.63","15,381.43"
2023-02-28,"15,299.79","15,443.17","15,289.43","15,365.14"
2023-03-01,"15,399.91","15,478.84","15,254.11","15,305.02"
2023-03-02,"15,171.07","15,329.29","15,150.67","15,327.64"
2023-03-03,"15,430.66","15,590.44","15,409.99","15,578.39"
2023-03-04,"15,430.66","15,590.44","15,409.99","15,578.39"
2023-03-05,"15,430.66","15,590.44","15,409.99","15,578.39"
2023-03-06,"15,597.90","15,677.93","15,587.78","15,653.58"
2023-03-07,"15,638.44","15,706.37","15,544.07","15,559.53"
2023-03-08,"15,528.81","15,667.21","15,524.85","15,631.87"
2023-03-09,"15,619.75","15,667.05","15,535.13","15,633.21"
2023-03-10,"15,369.67","15,495.87","15,316.38","15,427.97"
2023-03-11,"15,369.67","15,495.87","15,316.38","15,427.97"
2023-03-12,"15,369.67","15,495.87","15,316.38","15,427.97"
2023-03-13,"15,435.16","15,435.81","14,887.44","14,959.47"
2023-03-14,"15,016.53","15,272.11","14,951.71","15,232.83"
2023-03-15,"15,175.44","15,246.17","14,702.91","14,735.26"
2023-03-16,"14,973.84","15,018.31","14,664.17","14,967.10"
2023-03-17,"15,073.76","15,153.11","14,694.26","14,768.20"
2023-03-18,"15,073.76","15,153.11","14,694.26","14,768.20"
2023-03-19,"15,073.76","15,153.11","14,694.26","14,768.20"
2023-03-20,"14,715.40","14,980.43","14,458.39","14,933.38"
2023-03-21,"15,062.06","15,253.10","15,055.93","15,195.34"
2023-03-22,"15,174.67","15,298.49","15,166.95","15,216.19"
2023-03-23,"15,178.25","15,244.32","15,078.72","15,210.39"
2023-03-24,"15,135.50","15,135.65","14,809.82","14,957.23"
2023-03-25,"15,135.50","15,135.65","14,809.82","14,957.23"
2023-03-26,"15,135.50","15,135.65","14,809.82","14,957.23"
2023-03-27,"15,133.68","15,185.35","15,020.07","15,127.68"
2023-03-28,"15,255.93","15,261.49","15,103.76","15,142.02"
2023-03-29,"15,242.52","15,342.27","15,186.75","15,328.78"
2023-03-30,"15,429.38","15,536.42","15,424.69","15,522.40"
2023-03-31,"15,568.37","15,659.06","15,499.84","15,628.84"
2023-04-01,"15,568.37","15,659.06","15,499.84","15,628.84"
2023-04-02,"15,568.37","15,659.06","15,499.84","15,628.84"
2023-04-03,"15,623.45","15,659.35","15,553.90","15,580.92"
2023-04-04,"15,639.02","15,736.56","15,601.40","15,603.47"
2023-04-05,"15,611.68","15,627.29","15,482.88","15,520.17"
2023-04-06,"15,530.20","15,601.49","15,509.09","15,597.89"
2023-04-07,"15,530.20","15,601.49","15,509.09","15,597.89"
2023-04-08,"15,530.20","15,601.49","15,509.09","15,597.89"
2023-04-09,"15,530.20","15,601.49","15,509.09","15,597.89"
2023-04-10,"15,530.20","15,601.49","15,509.09","15,597.89"
2023-04-11,"15,710.45","15,726.02","15,625.79","15,655.17"
2023-04-12,"15,689.14","15,827.28","15,668.20","15,703.60"
2023-04-13,"15,708.21","15,754.99","15,675.15","15,729.46"
2023-04-14,"15,789.78","15,841.47","15,760.32","15,807.50"
2023-04-15,"15,789.78","15,841.47","15,760.32","15,807.50"
2023-04-16,"15,789.78","15,841.47","15,760.32","15,807.50"
2023-04-17,"15,838.89","15,903.25","15,764.38","15,789.53"
2023-04-18,"15,841.50","15,916.28","15,802.75","15,882.67"
2023-04-19,"15,850.52","15,908.47","15,829.55","15,895.20"
2023-04-20,"15,864.15","15,883.31","15,734.25","15,795.97"
2023-04-21,"15,782.58","15,899.62","15,706.83","15,881.66"
2023-04-22,"15,782.58","15,899.62","15,706.83","15,881.66"
2023-04-23,"15,782.58","15,899.62","15,706.83","15,881.66"
2023-04-24,"15,852.27","15,919.11","15,831.10","15,863.95"
2023-04-25,"15,836.79","15,891.73","15,794.81","15,872.13"
2023-04-26,"15,804.50","15,826.02","15,694.36","15,795.73"
2023-04-27,"15,739.35","15,859.25","15,706.69","15,800.45"
2023-04-28,"15,884.79","15,922.38","15,688.17","15,922.38"
2023-04-29,"15,884.79","15,922.38","15,688.17","15,922.38"
2023-04-30,"15,884.79","15,922.38","15,688.17","15,922.38"
2023-05-01,"15,884.79","15,922.38","15,688.17","15,922.38"
2023-05-02,"15,950.36","16,011.56","15,707.55","15,726.94"
2023-05-03,"15,774.02","15,868.88","15,745.98","15,815.06"
2023-05-04,"15,781.46","15,796.71","15,662.32","15,734.24"
2023-05-05,"15,837.44","15,961.54","15,755.97","15,961.02"
2023-05-06,"15,837.44","15,961.54","15,755.97","15,961.02"
2023-05-07,"15,837.44","15,961.54","15,755.97","15,961.02"
2023-05-08,"15,967.57","15,996.16","15,933.69","15,952.83"
2023-05-09,"15,950.89","15,962.62","15,879.56","15,955.48"
2023-05-10,"15,973.38","15,984.82","15,848.69","15,896.23"
2023-05-11,"15,943.85","15,970.54","15,754.76","15,834.91"
2023-05-12,"15,918.25","15,938.01","15,852.10","15,913.82"
2023-05-13,"15,918.25","15,938.01","15,852.10","15,913.82"
2023-05-14,"15,918.25","15,938.01","15,852.10","15,913.82"
2023-05-15,"15,966.96","15,982.10","15,874.24","15,917.24"
2023-05-16,"15,892.78","15,968.41","15,862.37","15,897.93"
2023-05-17,"15,883.61","15,992.77","15,862.15","15,951.30"
2023-05-18,"16,069.42","16,230.44","16,069.42","16,163.36"
2023-05-19,"16,233.11","16,331.94","16,203.60","16,275.38"
2023-05-20,"16,233.11","16,331.94","16,203.60","16,275.38"
2023-05-21,"16,233.11","16,331.94","16,203.60","16,275.38"
2023-05-22,"16,235.98","16,267.93","16,196.36","16,223.99"
2023-05-23,"16,186.44","16,224.32","16,143.98","16,152.86"
2023-05-24,"16,008.52","16,013.29","15,802.86","15,842.13"
2023-05-25,"15,872.46","15,872.60","15,726.50","15,793.80"
2023-05-26,"15,850.09","16,008.59","15,726.74","15,983.97"
2023-05-27,"15,850.09","16,008.59","15,726.74","15,983.97"
2023-05-28,"15,850.09","16,008.59","15,726.74","15,983.97"
2023-05-29,"16,064.13","16,079.73","15,925.22","15,952.73"
2023-05-30,"15,962.31","16,058.43","15,889.46","15,908.91"
2023-05-31,"15,757.43","15,871.70","15,629.12","15,664.02"
2023-06-01,"15,744.01","15,863.41","15,734.86","15,853.66"
2023-06-02,"15,949.04","16,071.32","15,922.61","16,051.23"
2023-06-03,"15,949.04","16,071.32","15,922.61","16,051.23"
2023-06-04,"15,949.04","16,071.32","15,922.61","16,051.23"
2023-06-05,"16,079.86","16,114.84","15,928.44","15,963.89"
2023-06-06,"15,939.31","16,009.28","15,925.56","15,992.44"
2023-06-07,"15,998.10","16,020.28","15,909.85","15,960.56"
2023-06-08,"15,951.61","16,019.00","15,913.95","15,989.96"
2023-06-09,"15,993.02","15,998.90","15,924.51","15,949.84"
2023-06-10,"15,993.02","15,998.90","15,924.51","15,949.84"
2023-06-11,"15,993.02","15,998.90","15,924.51","15,949.84"
2023-06-12,"16,052.91","16,126.30","16,021.55","16,097.87"
2023-06-13,"16,218.20","16,232.70","16,088.47","16,230.68"
2023-06-14,"16,219.09","16,336.27","16,217.45","16,310.79"
2023-06-15,"16,275.73","16,301.73","16,165.66","16,290.12"
2023-06-16,"16,306.63","16,427.42","16,276.79","16,357.63"
2023-06-17,"16,306.63","16,427.42","16,276.79","16,357.63"
2023-06-18,"16,306.63","16,427.42","16,276.79","16,357.63"
2023-06-19,"16,272.21","16,302.29","16,189.57","16,201.20"
2023-06-20,"16,100.29","16,184.30","16,069.10","16,111.32"
2023-06-21,"16,082.75","16,145.29","16,002.27","16,023.13"
2023-06-22,"15,867.65","15,988.21","15,810.48","15,988.16"
2023-06-23,"15,862.79","15,917.14","15,733.12","15,829.94"
2023-06-24,"15,862.79","15,917.14","15,733.12","15,829.94"
2023-06-25,"15,862.79","15,917.14","15,733.12","15,829.94"
2023-06-26,"15,874.15","15,874.90","15,713.70","15,813.06"
2023-06-27,"15,873.73","15,895.70","15,758.13","15,846.86"
2023-06-28,"15,922.71","15,994.31","15,906.88","15,949.00"
2023-06-29,"15,960.47","15,998.67","15,920.04","15,946.72"
2023-06-30,"15,989.43","16,176.55","15,978.90","16,147.90"
2023-07-01,"15,989.43","16,176.55","15,978.90","16,147.90"
2023-07-02,"15,989.43","16,176.55","15,978.90","16,147.90"
2023-07-03,"16,187.91","16,209.29","16,070.49","16,081.04"
2023-07-04,"16,082.93","16,103.95","16,023.72","16,039.17"
2023-07-05,"15,930.16","15,982.96","15,901.39","15,937.58"
2023-07-06,"15,816.11","15,846.25","15,495.84","15,528.54"
2023-07-07,"15,515.00","15,661.41","15,456.16","15,603.40"
2023-07-08,"15,515.00","15,661.41","15,456.16","15,603.40"
2023-07-09,"15,515.00","15,661.41","15,456.16","15,603.40"
2023-07-10,"15,585.34","15,722.03","15,545.33","15,673.16"
2023-07-11,"15,716.26","15,807.66","15,659.10","15,790.34"
2023-07-12,"15,842.26","16,044.28","15,806.28","16,023.00"
2023-07-13,"16,009.26","16,185.11","16,000.38","16,141.03"
2023-07-14,"16,123.13","16,149.12","16,071.74","16,105.07"
2023-07-15,"16,123.13","16,149.12","16,071.74","16,105.07"
2023-07-16,"16,123.13","16,149.12","16,071.74","16,105.07"
2023-07-17,"16,013.52","16,102.51","15,995.45","16,068.65"
2023-07-18,"16,042.03","16,140.20","16,031.07","16,125.49"
2023-07-19,"16,190.00","16,240.79","16,075.17","16,108.93"
2023-07-20,"16,059.22","16,211.43","16,050.98","16,204.22"
2023-07-21,"16,125.21","16,181.34","16,103.48","16,177.22"
2023-07-22,"16,125.21","16,181.34","16,103.48","16,177.22"
2023-07-23,"16,125.21","16,181.34","16,103.48","16,177.22"
2023-07-24,"16,126.71","16,208.76","16,121.27","16,190.95"
2023-07-25,"16,169.75","16,225.89","16,135.60","16,211.59"
2023-07-26,"16,183.70","16,212.91","16,000.04","16,131.46"
2023-07-27,"16,162.16","16,408.80","16,131.64","16,406.03"
2023-07-28,"16,356.38","16,490.13","16,336.42","16,469.75"
2023-07-29,"16,356.38","16,490.13","16,336.42","16,469.75"
2023-07-30,"16,356.38","16,490.13","16,336.42","16,469.75"
2023-07-31,"16,434.66","16,528.97","16,427.47","16,446.83"
2023-08-01,"16,414.79","16,430.66","16,240.40","16,240.40"
2023-08-02,"16,027.65","16,140.76","15,955.31","16,020.02"
2023-08-03,"15,879.03","15,920.32","15,807.85","15,893.38"
2023-08-04,"15,917.01","15,973.96","15,784.52","15,951.86"
2023-08-05,"15,917.01","15,973.96","15,784.52","15,951.86"
2023-08-06,"15,917.01","15,973.96","15,784.52","15,951.86"
2023-08-07,"15,877.54","15,962.61","15,824.78","15,950.76"
2023-08-08,"15,868.31","15,946.57","15,706.31","15,774.93"
2023-08-09,"15,918.06","15,983.78","15,831.08","15,852.58"
2023-08-10,"15,921.42","16,060.27","15,880.41","15,996.52"
2023-08-11,"15,927.79","15,962.45","15,803.08","15,832.17"
2023-08-12,"15,927.79","15,962.45","15,803.08","15,832.17"
2023-08-13,"15,927.79","15,962.45","15,803.08","15,832.17"
2023-08-14,"15,818.21","15,937.78","15,817.59","15,904.25"
2023-08-15,"15,909.57","15,923.13","15,703.03","15,767.28"
2023-08-16,"15,737.02","15,814.66","15,725.10","15,789.45"
2023-08-17,"15,712.94","15,793.53","15,664.30","15,676.90"
2023-08-18,"15,597.12","15,612.88","15,468.65","15,574.26"
2023-08-19,"15,597.12","15,612.88","15,468.65","15,574.26"
2023-08-20,"15,597.12","15,612.88","15,468.65","15,574.26"
2023-08-21,"15,573.95","15,710.21","15,571.82","15,603.28"
2023-08-22,"15,684.64","15,799.34","15,677.44","15,705.62"
2023-08-23,"15,761.25","15,820.95","15,672.43","15,728.41"
2023-08-24,"15,876.22","15,896.74","15,618.69","15,621.49"
2023-08-25,"15,582.95","15,739.78","15,578.97","15,631.82"
2023-08-26,"15,582.95","15,739.78","15,578.97","15,631.82"
2023-08-27,"15,582.95","15,739.78","15,578.97","15,631.82"
2023-08-28,"15,756.47","15,804.95","15,673.89","15,792.61"
2023-08-29,"15,844.76","15,942.12","15,805.42","15,930.88"
2023-08-30,"15,956.92","15,960.40","15,823.33","15,891.93"
2023-08-31,"15,937.39","16,042.66","15,914.43","15,947.08"
2023-09-01,"15,936.34","15,984.59","15,840.25","15,840.34"
2023-09-02,"15,936.34","15,984.59","15,840.25","15,840.34"
2023-09-03,"15,936.34","15,984.59","15,840.25","15,840.34"
2023-09-04,"15,904.63","15,958.74","15,795.97","15,824.85"
2023-09-05,"15,729.78","15,838.44","15,691.49","15,771.71"
2023-09-06,"15,712.59","15,781.89","15,676.51","15,741.37"
2023-09-07,"15,661.66","15,794.72","15,661.38","15,718.66"
2023-09-08,"15,777.56","15,783.38","15,577.04","15,744.75"
2023-09-09,"15,777.56","15,783.38","15,577.04","15,744.75"
2023-09-10,"15,777.56","15,783.38","15,577.04","15,744.75"
2023-09-11,"15,799.42","15,867.57","15,771.07","15,800.99"
2023-09-12,"15,804.08","15,808.38","15,686.34","15,715.53"
2023-09-13,"15,648.92","15,726.60","15,564.64","15,654.03"
2023-09-14,"15,652.41","15,824.06","15,588.12","15,805.29"
2023-09-15,"15,940.39","15,989.30","15,871.17","15,893.53"
2023-09-16,"15,940.39","15,989.30","15,871.17","15,893.53"
2023-09-17,"15,940.39","15,989.30","15,871.17","15,893.53"
2023-09-18,"15,858.81","15,870.62","15,693.87","15,727.12"
2023-09-19,"15,688.07","15,743.90","15,630.94","15,664.48"
2023-09-20,"15,703.09","15,810.36","15,699.34","15,781.59"
2023-09-21,"15,650.98","15,696.66","15,548.69","15,571.86"
2023-09-22,"15,473.80","15,592.27","15,471.75","15,557.29"
2023-09-23,"15,473.80","15,592.27","15,471.75","15,557.29"
2023-09-24,"15,473.80","15,592.27","15,471.75","15,557.29"
2023-09-25,"15,513.32","15,572.14","15,329.40","15,405.49"
2023-09-26,"15,330.91","15,360.43","15,229.35","15,255.87"
2023-09-27,"15,225.58","15,299.68","15,194.68","15,217.45"
2023-09-28,"15,229.10","15,323.73","15,138.66","15,323.50"
2023-09-29,"15,394.82","15,515.99","15,382.56","15,386.58"
2023-09-30,"15,394.82","15,515.99","15,382.56","15,386.58"
2023-10-01,"15,394.82","15,515.99","15,382.56","15,386.58"
2023-10-02,"15,439.96","15,476.38","15,192.01","15,247.21"
2023-10-03,"15,184.49","15,257.86","15,074.85","15,085.21"
2023-10-04,"14,979.81","15,174.63","14,948.08","15,099.92"
2023-10-05,"15,113.94","15,157.70","15,048.42","15,070.22"
2023-10-06,"15,109.16","15,230.89","15,033.55","15,229.77"
2023-10-07,"15,109.16","15,230.89","15,033.55","15,229.77"
2023-10-08,"15,109.16","15,230.89","15,033.55","15,229.77"
2023-10-09,"15,143.29","15,201.06","15,077.66","15,128.11"
2023-10-10,"15,272.57","15,443.45","15,272.57","15,423.52"
2023-10-11,"15,366.78","15,486.11","15,361.74","15,460.01"
2023-10-12,"15,537.87","15,575.28","15,413.20","15,425.03"
2023-10-13,"15,400.09","15,409.89","15,178.07","15,186.66"
2023-10-14,"15,400.09","15,409.89","15,178.07","15,186.66"
